experiment,wrapper,model_name,rank,likelihood,outcome,viability,sparcity,similarity,dllh,ollh,source_outcome,target_outcome,cf,fa,run.mask,run.duration,run.duration_sec,run.no,gen.vocab_len,gen.max_len,gen.feature_len,gen.ft_mode,gen.model,viab.num_training_data,viab.vocab_len,viab.max_len,viab.measure_mask,viab.type,instance.no,iteration.no,row.no,gen.max_iter,gen.num_survivors,gen.sample_size,gen.evo.num_survivors,gen.initiator.type,gen.selector.type,gen.crosser.type,gen.crosser.crossover_rate,gen.mutator.type,gen.mutator.p_delete,gen.mutator.p_insert,gen.mutator.p_change,gen.mutator.p_transp,gen.mutator.p_none,gen.recombiner.type,gen.recombiner.recombination_rate
1,EvoGeneratorWrapper,EvolutionaryStrategy,6,0.025371212512254715,0,1.8392226083203782,0.5769230769230769,0.7697476085991446,0.0,0.49255192279815674,1,0,06 > 12 > 13 > 14 > 14 > 00 > 27 > 20,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 14 > 14 > 24 > 25,1111,0:09:38.944220,578.9442203044891,26,34,27,16,1,EvolutionaryStrategy,399,34,27,1111,ImprovementMeasure,1,2,7,100.0,25.0,100.0,25.0,DataDistributionSampleInitiator,TournamentSelector,UniformCrosser,1.0,MultiDeleteMutator,0.01,0.3,0.3,0.3,0.09000000000000008,FittestIndividualRecombiner,
1,EvoGeneratorWrapper,EvolutionaryStrategy,7,0.025371212512254715,0,1.8392226083203782,0.5769230769230769,0.7697476085991446,0.0,0.49255192279815674,1,0,06 > 12 > 13 > 14 > 14 > 00 > 27 > 20,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 14 > 14 > 24 > 25,1111,0:09:38.944220,578.9442203044891,26,34,27,16,1,EvolutionaryStrategy,399,34,27,1111,ImprovementMeasure,1,2,8,100.0,25.0,100.0,25.0,DataDistributionSampleInitiator,TournamentSelector,UniformCrosser,1.0,MultiDeleteMutator,0.01,0.3,0.3,0.3,0.09000000000000008,FittestIndividualRecombiner,
1,EvoGeneratorWrapper,EvolutionaryStrategy,8,0.025371212512254715,0,1.8392226083203782,0.5769230769230769,0.7697476085991446,0.0,0.49255192279815674,1,0,06 > 12 > 13 > 14 > 14 > 00 > 27 > 20,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 14 > 14 > 24 > 25,1111,0:09:38.944220,578.9442203044891,26,34,27,16,1,EvolutionaryStrategy,399,34,27,1111,ImprovementMeasure,1,2,9,100.0,25.0,100.0,25.0,DataDistributionSampleInitiator,TournamentSelector,UniformCrosser,1.0,MultiDeleteMutator,0.01,0.3,0.3,0.3,0.09000000000000008,FittestIndividualRecombiner,
1,EvoGeneratorWrapper,EvolutionaryStrategy,9,0.025371212512254715,0,1.8392226083203782,0.5769230769230769,0.7697476085991446,0.0,0.49255192279815674,1,0,06 > 12 > 13 > 14 > 14 > 00 > 27 > 20,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 14 > 14 > 24 > 25,1111,0:09:38.944220,578.9442203044891,26,34,27,16,1,EvolutionaryStrategy,399,34,27,1111,ImprovementMeasure,1,2,10,100.0,25.0,100.0,25.0,DataDistributionSampleInitiator,TournamentSelector,UniformCrosser,1.0,MultiDeleteMutator,0.01,0.3,0.3,0.3,0.09000000000000008,FittestIndividualRecombiner,
1,EvoGeneratorWrapper,EvolutionaryStrategy,10,0.025371212512254715,0,1.8392226083203782,0.5769230769230769,0.7697476085991446,0.0,0.49255192279815674,1,0,06 > 12 > 13 > 14 > 14 > 00 > 27 > 20,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 14 > 14 > 24 > 25,1111,0:09:38.944220,578.9442203044891,26,34,27,16,1,EvolutionaryStrategy,399,34,27,1111,ImprovementMeasure,1,2,11,100.0,25.0,100.0,25.0,DataDistributionSampleInitiator,TournamentSelector,UniformCrosser,1.0,MultiDeleteMutator,0.01,0.3,0.3,0.3,0.09000000000000008,FittestIndividualRecombiner,
1,EvoGeneratorWrapper,EvolutionaryStrategy,11,0.025371212512254715,0,1.8392226083203782,0.5769230769230769,0.7697476085991446,0.0,0.49255192279815674,1,0,06 > 12 > 13 > 14 > 14 > 00 > 27 > 20,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 14 > 14 > 24 > 25,1111,0:09:38.944220,578.9442203044891,26,34,27,16,1,EvolutionaryStrategy,399,34,27,1111,ImprovementMeasure,1,2,12,100.0,25.0,100.0,25.0,DataDistributionSampleInitiator,TournamentSelector,UniformCrosser,1.0,MultiDeleteMutator,0.01,0.3,0.3,0.3,0.09000000000000008,FittestIndividualRecombiner,
1,EvoGeneratorWrapper,EvolutionaryStrategy,13,0.025371212512254715,0,1.8392226083203782,0.5769230769230769,0.7697476085991446,0.0,0.49255192279815674,1,0,06 > 12 > 13 > 14 > 14 > 00 > 27 > 20,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 14 > 14 > 24 > 25,1111,0:09:38.944220,578.9442203044891,26,34,27,16,1,EvolutionaryStrategy,399,34,27,1111,ImprovementMeasure,1,2,13,100.0,25.0,100.0,25.0,DataDistributionSampleInitiator,TournamentSelector,UniformCrosser,1.0,MultiDeleteMutator,0.01,0.3,0.3,0.3,0.09000000000000008,FittestIndividualRecombiner,
1,EvoGeneratorWrapper,EvolutionaryStrategy,24,0.025371212512254715,0,1.8392226083203782,0.5769230769230769,0.7697476085991446,0.0,0.49255192279815674,1,0,06 > 12 > 13 > 14 > 14 > 00 > 27 > 20,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 14 > 14 > 24 > 25,1111,0:09:38.944220,578.9442203044891,26,34,27,16,1,EvolutionaryStrategy,399,34,27,1111,ImprovementMeasure,1,2,14,100.0,25.0,100.0,25.0,DataDistributionSampleInitiator,TournamentSelector,UniformCrosser,1.0,MultiDeleteMutator,0.01,0.3,0.3,0.3,0.09000000000000008,FittestIndividualRecombiner,
1,EvoGeneratorWrapper,EvolutionaryStrategy,14,0.025371212512254715,0,1.8392226083203782,0.5769230769230769,0.7697476085991446,0.0,0.49255192279815674,1,0,06 > 12 > 13 > 14 > 14 > 00 > 27 > 20,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 14 > 14 > 24 > 25,1111,0:09:38.944220,578.9442203044891,26,34,27,16,1,EvolutionaryStrategy,399,34,27,1111,ImprovementMeasure,1,2,15,100.0,25.0,100.0,25.0,DataDistributionSampleInitiator,TournamentSelector,UniformCrosser,1.0,MultiDeleteMutator,0.01,0.3,0.3,0.3,0.09000000000000008,FittestIndividualRecombiner,
1,EvoGeneratorWrapper,EvolutionaryStrategy,15,0.025371212512254715,0,1.8392226083203782,0.5769230769230769,0.7697476085991446,0.0,0.49255192279815674,1,0,06 > 12 > 13 > 14 > 14 > 00 > 27 > 20,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 14 > 14 > 24 > 25,1111,0:09:38.944220,578.9442203044891,26,34,27,16,1,EvolutionaryStrategy,399,34,27,1111,ImprovementMeasure,1,2,16,100.0,25.0,100.0,25.0,DataDistributionSampleInitiator,TournamentSelector,UniformCrosser,1.0,MultiDeleteMutator,0.01,0.3,0.3,0.3,0.09000000000000008,FittestIndividualRecombiner,
1,EvoGeneratorWrapper,EvolutionaryStrategy,16,0.025371212512254715,0,1.8392226083203782,0.5769230769230769,0.7697476085991446,0.0,0.49255192279815674,1,0,06 > 12 > 13 > 14 > 14 > 00 > 27 > 20,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 14 > 14 > 24 > 25,1111,0:09:38.944220,578.9442203044891,26,34,27,16,1,EvolutionaryStrategy,399,34,27,1111,ImprovementMeasure,1,2,17,100.0,25.0,100.0,25.0,DataDistributionSampleInitiator,TournamentSelector,UniformCrosser,1.0,MultiDeleteMutator,0.01,0.3,0.3,0.3,0.09000000000000008,FittestIndividualRecombiner,
1,EvoGeneratorWrapper,EvolutionaryStrategy,17,0.025371212512254715,0,1.8392226083203782,0.5769230769230769,0.7697476085991446,0.0,0.49255192279815674,1,0,06 > 12 > 13 > 14 > 14 > 00 > 27 > 20,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 14 > 14 > 24 > 25,1111,0:09:38.944220,578.9442203044891,26,34,27,16,1,EvolutionaryStrategy,399,34,27,1111,ImprovementMeasure,1,2,18,100.0,25.0,100.0,25.0,DataDistributionSampleInitiator,TournamentSelector,UniformCrosser,1.0,MultiDeleteMutator,0.01,0.3,0.3,0.3,0.09000000000000008,FittestIndividualRecombiner,
1,EvoGeneratorWrapper,EvolutionaryStrategy,18,0.025371212512254715,0,1.8392226083203782,0.5769230769230769,0.7697476085991446,0.0,0.49255192279815674,1,0,06 > 12 > 13 > 14 > 14 > 00 > 27 > 20,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 14 > 14 > 24 > 25,1111,0:09:38.944220,578.9442203044891,26,34,27,16,1,EvolutionaryStrategy,399,34,27,1111,ImprovementMeasure,1,2,19,100.0,25.0,100.0,25.0,DataDistributionSampleInitiator,TournamentSelector,UniformCrosser,1.0,MultiDeleteMutator,0.01,0.3,0.3,0.3,0.09000000000000008,FittestIndividualRecombiner,
1,EvoGeneratorWrapper,EvolutionaryStrategy,19,0.025371212512254715,0,1.8392226083203782,0.5769230769230769,0.7697476085991446,0.0,0.49255192279815674,1,0,06 > 12 > 13 > 14 > 14 > 00 > 27 > 20,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 14 > 14 > 24 > 25,1111,0:09:38.944220,578.9442203044891,26,34,27,16,1,EvolutionaryStrategy,399,34,27,1111,ImprovementMeasure,1,2,20,100.0,25.0,100.0,25.0,DataDistributionSampleInitiator,TournamentSelector,UniformCrosser,1.0,MultiDeleteMutator,0.01,0.3,0.3,0.3,0.09000000000000008,FittestIndividualRecombiner,
1,EvoGeneratorWrapper,EvolutionaryStrategy,20,0.025371212512254715,0,1.8392226083203782,0.5769230769230769,0.7697476085991446,0.0,0.49255192279815674,1,0,06 > 12 > 13 > 14 > 14 > 00 > 27 > 20,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 14 > 14 > 24 > 25,1111,0:09:38.944220,578.9442203044891,26,34,27,16,1,EvolutionaryStrategy,399,34,27,1111,ImprovementMeasure,1,2,21,100.0,25.0,100.0,25.0,DataDistributionSampleInitiator,TournamentSelector,UniformCrosser,1.0,MultiDeleteMutator,0.01,0.3,0.3,0.3,0.09000000000000008,FittestIndividualRecombiner,
1,EvoGeneratorWrapper,EvolutionaryStrategy,21,0.025371212512254715,0,1.8392226083203782,0.5769230769230769,0.7697476085991446,0.0,0.49255192279815674,1,0,06 > 12 > 13 > 14 > 14 > 00 > 27 > 20,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 14 > 14 > 24 > 25,1111,0:09:38.944220,578.9442203044891,26,34,27,16,1,EvolutionaryStrategy,399,34,27,1111,ImprovementMeasure,1,2,22,100.0,25.0,100.0,25.0,DataDistributionSampleInitiator,TournamentSelector,UniformCrosser,1.0,MultiDeleteMutator,0.01,0.3,0.3,0.3,0.09000000000000008,FittestIndividualRecombiner,
1,EvoGeneratorWrapper,EvolutionaryStrategy,22,0.025371212512254715,0,1.8392226083203782,0.5769230769230769,0.7697476085991446,0.0,0.49255192279815674,1,0,06 > 12 > 13 > 14 > 14 > 00 > 27 > 20,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 14 > 14 > 24 > 25,1111,0:09:38.944220,578.9442203044891,26,34,27,16,1,EvolutionaryStrategy,399,34,27,1111,ImprovementMeasure,1,2,23,100.0,25.0,100.0,25.0,DataDistributionSampleInitiator,TournamentSelector,UniformCrosser,1.0,MultiDeleteMutator,0.01,0.3,0.3,0.3,0.09000000000000008,FittestIndividualRecombiner,
1,EvoGeneratorWrapper,EvolutionaryStrategy,23,0.025371212512254715,0,1.8392226083203782,0.5769230769230769,0.7697476085991446,0.0,0.49255192279815674,1,0,06 > 12 > 13 > 14 > 14 > 00 > 27 > 20,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 14 > 14 > 24 > 25,1111,0:09:38.944220,578.9442203044891,26,34,27,16,1,EvolutionaryStrategy,399,34,27,1111,ImprovementMeasure,1,2,24,100.0,25.0,100.0,25.0,DataDistributionSampleInitiator,TournamentSelector,UniformCrosser,1.0,MultiDeleteMutator,0.01,0.3,0.3,0.3,0.09000000000000008,FittestIndividualRecombiner,
1,EvoGeneratorWrapper,EvolutionaryStrategy,1,0.025371212512254715,0,1.8392226083203782,0.5769230769230769,0.7697476085991446,0.0,0.49255192279815674,1,0,06 > 12 > 13 > 14 > 14 > 00 > 27 > 20,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 14 > 14 > 24 > 25,1111,0:09:38.944220,578.9442203044891,26,34,27,16,1,EvolutionaryStrategy,399,34,27,1111,ImprovementMeasure,1,2,25,100.0,25.0,100.0,25.0,DataDistributionSampleInitiator,TournamentSelector,UniformCrosser,1.0,MultiDeleteMutator,0.01,0.3,0.3,0.3,0.09000000000000008,FittestIndividualRecombiner,
1,EvoGeneratorWrapper,EvolutionaryStrategy,25,0.024102702736854553,0,1.8386361472856658,0.6153846153846154,0.7303872807642706,0.0,0.4928642511367798,1,0,04 > 03 > 07 > 11 > 10 > 00 > 00 > 26,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 24 > 25 > 14,1111,0:09:38.944220,578.9442203044891,26,34,27,16,1,EvolutionaryStrategy,399,34,27,1111,ImprovementMeasure,1,3,1,100.0,25.0,100.0,25.0,DataDistributionSampleInitiator,TournamentSelector,UniformCrosser,1.0,MultiDeleteMutator,0.01,0.3,0.3,0.3,0.09000000000000008,FittestIndividualRecombiner,
1,EvoGeneratorWrapper,EvolutionaryStrategy,12,0.024102702736854553,0,1.8386361472856658,0.6153846153846154,0.7303872807642706,0.0,0.4928642511367798,1,0,04 > 03 > 07 > 11 > 10 > 00 > 00 > 26,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 24 > 25 > 14,1111,0:09:38.944220,578.9442203044891,26,34,27,16,1,EvolutionaryStrategy,399,34,27,1111,ImprovementMeasure,1,3,2,100.0,25.0,100.0,25.0,DataDistributionSampleInitiator,TournamentSelector,UniformCrosser,1.0,MultiDeleteMutator,0.01,0.3,0.3,0.3,0.09000000000000008,FittestIndividualRecombiner,
1,EvoGeneratorWrapper,EvolutionaryStrategy,2,0.024102702736854553,0,1.8386361472856658,0.6153846153846154,0.7303872807642706,0.0,0.4928642511367798,1,0,04 > 03 > 07 > 11 > 10 > 00 > 00 > 26,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 24 > 25 > 14,1111,0:09:38.944220,578.9442203044891,26,34,27,16,1,EvolutionaryStrategy,399,34,27,1111,ImprovementMeasure,1,3,3,100.0,25.0,100.0,25.0,DataDistributionSampleInitiator,TournamentSelector,UniformCrosser,1.0,MultiDeleteMutator,0.01,0.3,0.3,0.3,0.09000000000000008,FittestIndividualRecombiner,
1,EvoGeneratorWrapper,EvolutionaryStrategy,3,0.024102702736854553,0,1.8386361472856658,0.6153846153846154,0.7303872807642706,0.0,0.4928642511367798,1,0,04 > 03 > 07 > 11 > 10 > 00 > 00 > 26,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 24 > 25 > 14,1111,0:09:38.944220,578.9442203044891,26,34,27,16,1,EvolutionaryStrategy,399,34,27,1111,ImprovementMeasure,1,3,4,100.0,25.0,100.0,25.0,DataDistributionSampleInitiator,TournamentSelector,UniformCrosser,1.0,MultiDeleteMutator,0.01,0.3,0.3,0.3,0.09000000000000008,FittestIndividualRecombiner,
1,EvoGeneratorWrapper,EvolutionaryStrategy,4,0.024102702736854553,0,1.8386361472856658,0.6153846153846154,0.7303872807642706,0.0,0.4928642511367798,1,0,04 > 03 > 07 > 11 > 10 > 00 > 00 > 26,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 24 > 25 > 14,1111,0:09:38.944220,578.9442203044891,26,34,27,16,1,EvolutionaryStrategy,399,34,27,1111,ImprovementMeasure,1,3,5,100.0,25.0,100.0,25.0,DataDistributionSampleInitiator,TournamentSelector,UniformCrosser,1.0,MultiDeleteMutator,0.01,0.3,0.3,0.3,0.09000000000000008,FittestIndividualRecombiner,
1,EvoGeneratorWrapper,EvolutionaryStrategy,5,0.024102702736854553,0,1.8386361472856658,0.6153846153846154,0.7303872807642706,0.0,0.4928642511367798,1,0,04 > 03 > 07 > 11 > 10 > 00 > 00 > 26,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 24 > 25 > 14,1111,0:09:38.944220,578.9442203044891,26,34,27,16,1,EvolutionaryStrategy,399,34,27,1111,ImprovementMeasure,1,3,6,100.0,25.0,100.0,25.0,DataDistributionSampleInitiator,TournamentSelector,UniformCrosser,1.0,MultiDeleteMutator,0.01,0.3,0.3,0.3,0.09000000000000008,FittestIndividualRecombiner,
1,EvoGeneratorWrapper,EvolutionaryStrategy,6,0.024102702736854553,0,1.8386361472856658,0.6153846153846154,0.7303872807642706,0.0,0.4928642511367798,1,0,04 > 03 > 07 > 11 > 10 > 00 > 00 > 26,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 24 > 25 > 14,1111,0:09:38.944220,578.9442203044891,26,34,27,16,1,EvolutionaryStrategy,399,34,27,1111,ImprovementMeasure,1,3,7,100.0,25.0,100.0,25.0,DataDistributionSampleInitiator,TournamentSelector,UniformCrosser,1.0,MultiDeleteMutator,0.01,0.3,0.3,0.3,0.09000000000000008,FittestIndividualRecombiner,
1,EvoGeneratorWrapper,EvolutionaryStrategy,7,0.024102702736854553,0,1.8386361472856658,0.6153846153846154,0.7303872807642706,0.0,0.4928642511367798,1,0,04 > 03 > 07 > 11 > 10 > 00 > 00 > 26,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 24 > 25 > 14,1111,0:09:38.944220,578.9442203044891,26,34,27,16,1,EvolutionaryStrategy,399,34,27,1111,ImprovementMeasure,1,3,8,100.0,25.0,100.0,25.0,DataDistributionSampleInitiator,TournamentSelector,UniformCrosser,1.0,MultiDeleteMutator,0.01,0.3,0.3,0.3,0.09000000000000008,FittestIndividualRecombiner,
1,EvoGeneratorWrapper,EvolutionaryStrategy,8,0.024102702736854553,0,1.8386361472856658,0.6153846153846154,0.7303872807642706,0.0,0.4928642511367798,1,0,04 > 03 > 07 > 11 > 10 > 00 > 00 > 26,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 24 > 25 > 14,1111,0:09:38.944220,578.9442203044891,26,34,27,16,1,EvolutionaryStrategy,399,34,27,1111,ImprovementMeasure,1,3,9,100.0,25.0,100.0,25.0,DataDistributionSampleInitiator,TournamentSelector,UniformCrosser,1.0,MultiDeleteMutator,0.01,0.3,0.3,0.3,0.09000000000000008,FittestIndividualRecombiner,
1,EvoGeneratorWrapper,EvolutionaryStrategy,9,0.024102702736854553,0,1.8386361472856658,0.6153846153846154,0.7303872807642706,0.0,0.4928642511367798,1,0,04 > 03 > 07 > 11 > 10 > 00 > 00 > 26,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 24 > 25 > 14,1111,0:09:38.944220,578.9442203044891,26,34,27,16,1,EvolutionaryStrategy,399,34,27,1111,ImprovementMeasure,1,3,10,100.0,25.0,100.0,25.0,DataDistributionSampleInitiator,TournamentSelector,UniformCrosser,1.0,MultiDeleteMutator,0.01,0.3,0.3,0.3,0.09000000000000008,FittestIndividualRecombiner,
1,EvoGeneratorWrapper,EvolutionaryStrategy,10,0.024102702736854553,0,1.8386361472856658,0.6153846153846154,0.7303872807642706,0.0,0.4928642511367798,1,0,04 > 03 > 07 > 11 > 10 > 00 > 00 > 26,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 24 > 25 > 14,1111,0:09:38.944220,578.9442203044891,26,34,27,16,1,EvolutionaryStrategy,399,34,27,1111,ImprovementMeasure,1,3,11,100.0,25.0,100.0,25.0,DataDistributionSampleInitiator,TournamentSelector,UniformCrosser,1.0,MultiDeleteMutator,0.01,0.3,0.3,0.3,0.09000000000000008,FittestIndividualRecombiner,
1,EvoGeneratorWrapper,EvolutionaryStrategy,11,0.024102702736854553,0,1.8386361472856658,0.6153846153846154,0.7303872807642706,0.0,0.4928642511367798,1,0,04 > 03 > 07 > 11 > 10 > 00 > 00 > 26,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 24 > 25 > 14,1111,0:09:38.944220,578.9442203044891,26,34,27,16,1,EvolutionaryStrategy,399,34,27,1111,ImprovementMeasure,1,3,12,100.0,25.0,100.0,25.0,DataDistributionSampleInitiator,TournamentSelector,UniformCrosser,1.0,MultiDeleteMutator,0.01,0.3,0.3,0.3,0.09000000000000008,FittestIndividualRecombiner,
1,EvoGeneratorWrapper,EvolutionaryStrategy,13,0.024102702736854553,0,1.8386361472856658,0.6153846153846154,0.7303872807642706,0.0,0.4928642511367798,1,0,04 > 03 > 07 > 11 > 10 > 00 > 00 > 26,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 24 > 25 > 14,1111,0:09:38.944220,578.9442203044891,26,34,27,16,1,EvolutionaryStrategy,399,34,27,1111,ImprovementMeasure,1,3,13,100.0,25.0,100.0,25.0,DataDistributionSampleInitiator,TournamentSelector,UniformCrosser,1.0,MultiDeleteMutator,0.01,0.3,0.3,0.3,0.09000000000000008,FittestIndividualRecombiner,
1,EvoGeneratorWrapper,EvolutionaryStrategy,24,0.024102702736854553,0,1.8386361472856658,0.6153846153846154,0.7303872807642706,0.0,0.4928642511367798,1,0,04 > 03 > 07 > 11 > 10 > 00 > 00 > 26,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 24 > 25 > 14,1111,0:09:38.944220,578.9442203044891,26,34,27,16,1,EvolutionaryStrategy,399,34,27,1111,ImprovementMeasure,1,3,14,100.0,25.0,100.0,25.0,DataDistributionSampleInitiator,TournamentSelector,UniformCrosser,1.0,MultiDeleteMutator,0.01,0.3,0.3,0.3,0.09000000000000008,FittestIndividualRecombiner,
1,EvoGeneratorWrapper,EvolutionaryStrategy,14,0.024102702736854553,0,1.8386361472856658,0.6153846153846154,0.7303872807642706,0.0,0.4928642511367798,1,0,04 > 03 > 07 > 11 > 10 > 00 > 00 > 26,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 24 > 25 > 14,1111,0:09:38.944220,578.9442203044891,26,34,27,16,1,EvolutionaryStrategy,399,34,27,1111,ImprovementMeasure,1,3,15,100.0,25.0,100.0,25.0,DataDistributionSampleInitiator,TournamentSelector,UniformCrosser,1.0,MultiDeleteMutator,0.01,0.3,0.3,0.3,0.09000000000000008,FittestIndividualRecombiner,
1,EvoGeneratorWrapper,EvolutionaryStrategy,15,0.024102702736854553,0,1.8386361472856658,0.6153846153846154,0.7303872807642706,0.0,0.4928642511367798,1,0,04 > 03 > 07 > 11 > 10 > 00 > 00 > 26,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 24 > 25 > 14,1111,0:09:38.944220,578.9442203044891,26,34,27,16,1,EvolutionaryStrategy,399,34,27,1111,ImprovementMeasure,1,3,16,100.0,25.0,100.0,25.0,DataDistributionSampleInitiator,TournamentSelector,UniformCrosser,1.0,MultiDeleteMutator,0.01,0.3,0.3,0.3,0.09000000000000008,FittestIndividualRecombiner,
1,EvoGeneratorWrapper,EvolutionaryStrategy,16,0.024102702736854553,0,1.8386361472856658,0.6153846153846154,0.7303872807642706,0.0,0.4928642511367798,1,0,04 > 03 > 07 > 11 > 10 > 00 > 00 > 26,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 24 > 25 > 14,1111,0:09:38.944220,578.9442203044891,26,34,27,16,1,EvolutionaryStrategy,399,34,27,1111,ImprovementMeasure,1,3,17,100.0,25.0,100.0,25.0,DataDistributionSampleInitiator,TournamentSelector,UniformCrosser,1.0,MultiDeleteMutator,0.01,0.3,0.3,0.3,0.09000000000000008,FittestIndividualRecombiner,
